207,2015-09-10T12:00:00,땅콩,,95000,충북,
208,2015-09-10T12:00:00,번데기,,12000,충북,
209,2015-09-10T12:00:00,옥수수,,54000,충북,
210,2015-09-10T12:00:00,운송비,50000,,충북,
211,2015-09-12T12:00:00,번데기,,12000,충북,
212,2015-09-12T12:00:00,옥수수,,54000,충북,
213,2015-09-12T12:00:00,운송비,30000,,충북,
214,2015-09-14T12:00:00,번데기,,12000,충북,
215,2015-09-14T12:00:00,옥수수,,54000,충북,
216,2015-09-14T12:00:00,운송비,50000,,충북,
217,2015-09-16T12:00:00,땅콩,,95000,충북,
218,2015-09-16T12:00:00,번데기,,12000,충북,
219,2015-09-16T12:00:00,옥수수,,54000,충북,
220,2015-09-16T12:00:00,운송비,50000,,충북,
221,2015-09-18T12:00:00,번데기,,12000,충북,
222,2015-09-18T12:00:00,옥수수,,54000,충북,
223,2015-09-18T12:00:00,운송비,30000,,충북,
224,2015-09-20T12:00:00,번데기,,12000,충북,
225,2015-09-20T12:00:00,옥수수,,54000,충북,
226,2015-09-20T12:00:00,운송비,30000,,충북,
227,2015-09-22T12:00:00,번데기,,12000,충북,
228,2015-09-22T12:00:00,옥수수,,54000,충북,
229,2015-09-22T12:00:00,운송비,30000,,충북,
230,2015-09-24T12:00:00,땅콩,,95000,충북,
231,2015-09-24T12:00:00,옥수수,,54000,충북,
232,2015-09-24T12:00:00,운송비,50000,,충북,
233,2015-09-25T12:00:00,땅콩,,95000,충북,
234,2015-09-25T12:00:00,옥수수,,27000,충북,
235,2015-09-25T12:00:00,운송비,30000,,충북,
236,2015-10-02T12:00:00,땅콩,,95000,충북,
237,2015-10-02T12:00:00,번데기,,12000,충북,
238,2015-10-02T12:00:00,옥수수,,54000,충북,
239,2015-10-02T12:00:00,운송비,50000,,충북,
240,2015-10-05T12:00:00,땅콩,,93000,충북,
241,2015-10-05T12:00:00,옥수수,,54000,충북,
242,2015-10-05T12:00:00,운송비,30000,,충북,
243,2015-10-08T12:00:00,땅콩,,93000,충북,
244,2015-10-08T12:00:00,옥수수,,27000,충북,
245,2015-10-08T12:00:00,운송비,30000,,충북,
246,2015-10-12T12:00:00,땅콩,,90000,충북,
247,2015-10-12T12:00:00,번데기,,12000,충북,
248,2015-10-12T12:00:00,옥수수,,27000,충북,
249,2015-10-12T12:00:00,운송비,30000,,충북,
250,2015-10-14T12:00:00,땅콩,,90000,충북,
251,2015-10-14T12:00:00,번데기,,12000,충북,
252,2015-10-14T12:00:00,옥수수,,27000,충북,
253,2015-10-14T12:00:00,운송비,30000,,충북,
254,2015-10-16T12:00:00,땅콩,,180000,한양,
255,2015-10-16T12:00:00,번데기,,12000,한양,
256,2015-10-16T12:00:00,옥수수,,27000,한양,
257,2015-10-16T12:00:00,운송비,30000,,한양,
258,2015-10-18T12:00:00,옥수수,,27000,충북,
259,2015-10-18T12:00:00,운송비,30000,,충북,
260,2015-10-20T12:00:00,땅콩,,90000,충북,
261,2015-10-20T12:00:00,옥수수,,27000,충북,
262,2015-10-20T12:00:00,운송비,30000,,충북,
263,2015-10-22T12:00:00,땅콩,,90000,한양,
264,2015-10-22T12:00:00,옥수수,,27000,충북,
265,2015-10-22T12:00:00,운송비,30000,,한양,
266,2015-10-24T12:00:00,땅콩,,90000,충북,
267,2015-10-24T12:00:00,번데기,,12000,충북,
268,2015-10-24T12:00:00,옥수수,,27000,충북,
269,2015-10-24T12:00:00,운송비,25000,,충북,
270,2015-10-26T12:00:00,땅콩,,90000,충북,
271,2015-10-26T12:00:00,번데기,,12000,충북,
272,2015-10-26T12:00:00,옥수수,,27000,충북,
273,2015-10-26T12:00:00,운송비,30000,,충북,
274,2015-10-30T12:00:00,땅콩,,90000,충북,
275,2015-10-30T12:00:00,옥수수,,27000,충북,
276,2015-10-30T12:00:00,운송비,25000,,충북,
277,2015-11-01T12:00:00,땅콩,,170000,한양,
278,2015-11-01T12:00:00,번데기,,12000,한양,
279,2015-11-01T12:00:00,옥수수,,27000,한양,
